table_id,geography,category,item,sex,age_group,metric_type,value,source_file
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),No lifetime mental disorder,Males,,proportion,59.9,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),No lifetime mental disorder,Females,,proportion,58.9,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),No lifetime mental disorder,Persons,,proportion,59.4,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total,Males,,proportion,100,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total,Females,,proportion,100,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total,Persons,,proportion,100,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Lifetime Anxiety disorder with 12-month symptoms,Males,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Lifetime Anxiety disorder with 12-month symptoms,Females,,moe,1.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Lifetime Anxiety disorder with 12-month symptoms,Persons,,moe,1.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Lifetime Anxiety disorder with no 12-month symptoms,Males,,moe,1.5,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Lifetime Anxiety disorder with no 12-month symptoms,Females,,moe,2.4,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Lifetime Anxiety disorder with no 12-month symptoms,Persons,,moe,1.6,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Total lifetime Anxiety disorder,Males,,moe,2.5,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Total lifetime Anxiety disorder,Females,,moe,2.6,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),Total lifetime Anxiety disorder,Persons,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),No lifetime Anxiety disorder,Males,,moe,2.5,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),No lifetime Anxiety disorder,Females,,moe,2.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Anxiety disorders(e),No lifetime Anxiety disorder,Persons,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Lifetime Affective disorder with 12-month symptoms,Males,,moe,1.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Lifetime Affective disorder with 12-month symptoms,Females,,moe,1.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Lifetime Affective disorder with 12-month symptoms,Persons,,moe,0.9,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Lifetime Affective disorder with no 12-month symptoms,Males,,moe,1.5,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Lifetime Affective disorder with no 12-month symptoms,Females,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Lifetime Affective disorder with no 12-month symptoms,Persons,,moe,1.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Total lifetime Affective disorder,Males,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Total lifetime Affective disorder,Females,,moe,2.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),Total lifetime Affective disorder,Persons,,moe,1.8,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),No lifetime Affective disorder,Males,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),No lifetime Affective disorder,Females,,moe,2.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Affective disorders(f),No lifetime Affective disorder,Persons,,moe,1.8,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Lifetime Substance Use disorder with 12-month symptoms,Males,,moe,1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Lifetime Substance Use disorder with 12-month symptoms,Females,,moe,0.9,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Lifetime Substance Use disorder with 12-month symptoms,Persons,,moe,0.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Lifetime Substance Use disorder with no 12-month symptoms,Males,,moe,2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Lifetime Substance Use disorder with no 12-month symptoms,Females,,moe,1.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Lifetime Substance Use disorder with no 12-month symptoms,Persons,,moe,1.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Total lifetime Substance Use disorder,Males,,moe,2.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Total lifetime Substance Use disorder,Females,,moe,1.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),Total lifetime Substance Use disorder,Persons,,moe,1.4,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),No lifetime Substance Use disorder,Males,,moe,2.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),No lifetime Substance Use disorder,Females,,moe,1.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Substance Use disorders(g),No lifetime Substance Use disorder,Persons,,moe,1.4,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Any lifetime mental disorder with 12-month symptoms(b),Males,,moe,2.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Any lifetime mental disorder with 12-month symptoms(b),Females,,moe,1.8,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Any lifetime mental disorder with 12-month symptoms(b),Persons,,moe,1.6,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Any lifetime mental disorder with no 12-month symptoms(i),Males,,moe,2.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Any lifetime mental disorder with no 12-month symptoms(i),Females,,moe,2.5,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Any lifetime mental disorder with no 12-month symptoms(i),Persons,,moe,1.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total lifetime mental disorder(a),Males,,moe,2.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total lifetime mental disorder(a),Females,,moe,2.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total lifetime mental disorder(a),Persons,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),No lifetime mental disorder,Males,,moe,2.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),No lifetime mental disorder,Females,,moe,2.8,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),No lifetime mental disorder,Persons,,moe,2.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total,Males,,moe,0,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total,Females,,moe,0,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T1,New South Wales,Any mental disorder(h),Total,Persons,,moe,0,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Panic Disorder,Males,,estimate,140.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Panic Disorder,Females,,estimate,230.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Panic Disorder,Persons,,estimate,378.8,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Agoraphobia,Males,,estimate,180.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Agoraphobia,Females,,estimate,310.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Agoraphobia,Persons,,estimate,488.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Social Phobia,Males,,estimate,318.4,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Social Phobia,Females,,estimate,468.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Social Phobia,Persons,,estimate,786.3,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Generalised Anxiety Disorder,Males,,estimate,153.2,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Generalised Anxiety Disorder,Females,,estimate,292.1,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Generalised Anxiety Disorder,Persons,,estimate,453.7,New South Wales - Lifetime and 12-month disorders.xlsx
New South Wales - Lifetime and 12-month disorders_T2,New South Wales,Anxiety disorders(d),Obsessive-Compulsive Disorder,Males,,estimate,117.7,New South Wales - Lifetime and 12-month disorders.xlsx
